year,month,cve_ent,cve_mun,organismo,modalidad,destcred,tipocred,gen,rangoedad,rangoingreso,valorvivi,acciones,monto
2021,1,26,30,BANCA (CNBV),Otros programas,Pago de pasivos,Credito individual,Hombre,30 a 59,2.61 a 4.00,Media,2,"1,185,705.00"
2021,1,14,120,BANCA (CNBV),Otros programas,Pago de pasivos,Credito individual,Hombre,30 a 59,2.61 a 4.00,Media,4,"3,882,806.00"
2021,1,24,35,BANCA (CNBV),Otros programas,Pago de pasivos,Credito individual,Hombre,30 a 59,2.61 a 4.00,Media,1,"458,049.00"
2021,1,19,39,BANCA (CNBV),Otros programas,Pago de pasivos,Credito individual,Hombre,30 a 59,2.61 a 4.00,Media,1,"562,604.00"
2021,1,1,5,BANCA (CNBV),Otros programas,Pago de pasivos,Credito individual,Hombre,30 a 59,2.61 a 4.00,Media,1,"989,598.00"
2021,1,14,29,BANCA (CNBV),Otros programas,Liquidez,Credito individual,Hombre,30 a 59,2.61 a 4.00,Media,1,"127,530.00"
2021,1,22,14,BANCA (CNBV),Otros programas,Pago de pasivos,Credito individual,Hombre,30 a 59,2.61 a 4.00,Media,1,"903,310.00"
2021,1,2,4,BANCA (CNBV),Otros programas,Pago de pasivos,Credito individual,Hombre,30 a 59,2.61 a 4.00,Media,1,"548,033.00"
2021,1,19,46,BANCA (CNBV),Otros programas,Pago de pasivos,Credito individual,Hombre,30 a 59,2.61 a 4.00,Media,1,"718,249.00"
2021,1,8,19,BANCA (CNBV),Otros programas,Pago de pasivos,Credito individual,Mujer,30 a 59,2.61 a 4.00,Media,1,"1,014,547.00"
2021,1,1,1,BANCA (CNBV),Otros programas,Pago de pasivos,Credito individual,Mujer,30 a 59,2.61 a 4.00,Media,1,"859,623.00"
2021,1,9,5,BANCA (CNBV),Otros programas,Pago de pasivos,Credito individual,Mujer,30 a 59,2.61 a 4.00,Media,1,"883,760.00"
2021,1,26,29,BANCA (CNBV),Otros programas,Pago de pasivos,Credito individual,Mujer,30 a 59,2.61 a 4.00,Media,1,"859,827.00"
2021,1,14,120,BANCA (CNBV),Otros programas,Pago de pasivos,Credito individual,Mujer,30 a 59,2.61 a 4.00,Media,1,"966,260.00"
2021,1,19,18,BANCA (CNBV),Otros programas,Pago de pasivos,Credito individual,Mujer,30 a 59,2.61 a 4.00,Media,1,"1,102,457.00"
2021,1,24,28,BANCA (CNBV),Otros programas,Pago de pasivos,Credito individual,Mujer,30 a 59,2.61 a 4.00,Media,1,"778,361.00"
2021,1,26,30,BANCA (CNBV),Otros programas,Pago de pasivos,Credito individual,Mujer,30 a 59,2.61 a 4.00,Media,1,"731,495.00"
2021,1,14,39,BANCA (CNBV),Otros programas,Pago de pasivos,Credito individual,Mujer,29 o menos,2.61 a 4.00,Media,1,"613,733.00"
2021,1,9,6,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Cofinanciamientos y subsidios,Mujer,30 a 59,2.61 a 4.00,Media,1,"1,428,776.00"
2021,1,13,69,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Mujer,30 a 59,2.61 a 4.00,Media,1,"963,000.00"
2021,1,14,67,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Cofinanciamientos y subsidios,Mujer,30 a 59,2.61 a 4.00,Media,1,"724,000.00"
2021,1,22,14,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Cofinanciamientos y subsidios,Mujer,30 a 59,2.61 a 4.00,Media,1,"1,016,324.00"
2021,1,10,5,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Mujer,30 a 59,2.61 a 4.00,Media,1,"923,000.00"
2021,1,18,20,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Mujer,30 a 59,2.61 a 4.00,Media,1,"1,054,552.00"
2021,1,14,97,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Mujer,29 o menos,2.61 a 4.00,Media,1,"680,000.00"
2021,1,28,32,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Mujer,29 o menos,2.61 a 4.00,Media,1,"772,350.00"
2021,1,19,6,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,29 o menos,2.61 a 4.00,Media,1,"1,566,000.00"
2021,1,14,98,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Cofinanciamientos y subsidios,Hombre,29 o menos,2.61 a 4.00,Media,2,"1,414,760.00"
2021,1,23,5,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,29 o menos,2.61 a 4.00,Media,1,"973,000.00"
2021,1,22,11,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Cofinanciamientos y subsidios,Hombre,29 o menos,2.61 a 4.00,Media,1,"849,837.00"
2021,1,19,26,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Cofinanciamientos y subsidios,Hombre,29 o menos,2.61 a 4.00,Media,1,"1,633,990.00"
2021,1,13,69,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,29 o menos,2.61 a 4.00,Media,1,"1,013,400.00"
2021,1,14,67,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Cofinanciamientos y subsidios,Hombre,29 o menos,2.61 a 4.00,Media,1,"785,000.00"
2021,1,8,19,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,29 o menos,2.61 a 4.00,Media,1,"250,000.00"
2021,1,9,5,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Mujer,29 o menos,2.61 a 4.00,Media,1,"381,439.00"
2021,1,19,6,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Cofinanciamientos y subsidios,Mujer,29 o menos,2.61 a 4.00,Media,1,"1,130,000.00"
2021,1,23,9,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Mujer,29 o menos,2.61 a 4.00,Media,1,"1,735,200.00"
2021,1,1,1,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Cofinanciamientos y subsidios,Mujer,29 o menos,2.61 a 4.00,Media,1,"985,497.00"
2021,1,13,48,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Mujer,29 o menos,2.61 a 4.00,Media,1,"1,298,700.00"
2021,1,13,83,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Mujer,29 o menos,2.61 a 4.00,Media,1,"984,600.00"
2021,1,31,50,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Mujer,29 o menos,2.61 a 4.00,Media,1,"900,000.00"
2021,1,21,156,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,60 o más,2.61 a 4.00,Media,1,"855,000.00"
2021,1,8,19,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Cofinanciamientos y subsidios,Mujer,60 o más,2.61 a 4.00,Media,1,"624,849.00"
2021,1,21,114,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,2.61 a 4.00,Media,1,"670,191.00"
2021,1,26,30,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Media,1,"673,020.00"
2021,1,22,6,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Media,1,"564,734.00"
2021,1,14,101,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,2.61 a 4.00,Media,1,"435,200.00"
2021,1,15,33,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,2.61 a 4.00,Media,1,"1,309,514.00"
2021,1,9,7,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,2.61 a 4.00,Media,1,"656,305.00"
2021,1,14,39,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Media,1,"750,902.00"
2021,1,11,3,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,2.61 a 4.00,Media,2,"1,733,339.00"
2021,1,11,15,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,2.61 a 4.00,Media,1,"710,880.00"
2021,1,11,20,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,2.61 a 4.00,Media,1,"676,955.00"
2021,1,6,10,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,2.61 a 4.00,Media,1,"882,000.00"
2021,1,11,20,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Cofinanciamientos y subsidios,Hombre,30 a 59,2.61 a 4.00,Media,1,"690,843.00"
2021,1,19,6,BANCA (CNBV),Otros programas,Pago de pasivos,Credito individual,Hombre,30 a 59,2.6 o menos,Media,1,"428,224.00"
2021,1,15,51,BANCA (CNBV),Otros programas,Pago de pasivos,Credito individual,Hombre,30 a 59,2.6 o menos,Media,1,"1,348,800.00"
2021,1,14,67,BANCA (CNBV),Otros programas,Pago de pasivos,Credito individual,Hombre,30 a 59,2.6 o menos,Media,1,"531,396.00"
2021,1,11,32,BANCA (CNBV),Otros programas,Pago de pasivos,Credito individual,Mujer,30 a 59,2.6 o menos,Media,1,"315,331.00"
2021,1,22,14,BANCA (CNBV),Otros programas,Pago de pasivos,Credito individual,Mujer,30 a 59,2.6 o menos,Media,1,"255,298.00"
2021,1,26,30,BANCA (CNBV),Otros programas,Pago de pasivos,Credito individual,Mujer,30 a 59,2.6 o menos,Media,1,"665,425.00"
2021,1,25,15,BANCA (CNBV),Otros programas,Pago de pasivos,Credito individual,Mujer,30 a 59,2.6 o menos,Media,1,"722,293.00"
2021,1,9,15,BANCA (CNBV),Otros programas,Pago de pasivos,Credito individual,Mujer,30 a 59,2.6 o menos,Media,1,"726,205.00"
2021,1,15,60,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Mujer,30 a 59,2.6 o menos,Media,1,"1,206,000.00"
2021,1,25,6,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,Media,1,"451,327.00"
2021,1,14,101,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Mujer,30 a 59,2.6 o menos,Media,1,"1,144,800.00"
2021,1,32,56,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,Media,1,"1,386,556.00"
2021,1,15,53,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,Media,1,"708,194.00"
2021,1,31,50,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,Media,2,"2,072,987.00"
2021,1,11,20,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,Media,1,"1,170,000.00"
2021,1,15,60,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,Media,1,"1,094,373.00"
2021,1,15,104,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Cofinanciamientos y subsidios,Mujer,30 a 59,2.6 o menos,Media,1,"871,843.00"
2021,1,9,5,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Mujer,30 a 59,2.6 o menos,Media,1,"1,533,406.00"
2021,1,1,5,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Mujer,30 a 59,2.6 o menos,Media,1,"1,435,500.00"
2021,1,22,11,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Mujer,30 a 59,2.6 o menos,Media,3,"4,106,854.00"
2021,1,19,21,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,29 o menos,2.6 o menos,Media,1,"1,740,700.00"
2021,1,2,4,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,29 o menos,2.6 o menos,Media,1,"1,215,000.00"
2021,1,11,17,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,29 o menos,2.6 o menos,Media,1,"976,650.00"
2021,1,14,97,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,29 o menos,2.6 o menos,Media,1,"753,039.00"
2021,1,18,20,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,29 o menos,2.6 o menos,Media,1,"1,431,000.00"
2021,1,19,18,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,29 o menos,2.6 o menos,Media,1,"1,790,000.00"
2021,1,26,30,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,29 o menos,2.6 o menos,Media,2,"2,572,750.00"
2021,1,14,101,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,29 o menos,2.6 o menos,Media,1,"650,000.00"
2021,1,21,114,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,29 o menos,2.6 o menos,Media,1,"882,000.00"
2021,1,1,1,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Cofinanciamientos y subsidios,Hombre,29 o menos,2.6 o menos,Media,1,"1,100,186.00"
2021,1,5,35,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Cofinanciamientos y subsidios,Hombre,29 o menos,2.6 o menos,Media,1,"1,316,000.00"
2021,1,1,5,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Cofinanciamientos y subsidios,Hombre,29 o menos,2.6 o menos,Media,1,"1,004,550.00"
2021,1,22,14,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Cofinanciamientos y subsidios,Hombre,29 o menos,2.6 o menos,Media,1,"980,000.00"
2021,1,25,6,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,29 o menos,2.6 o menos,Media,1,"1,264,500.00"
2021,1,14,120,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Cofinanciamientos y subsidios,Mujer,29 o menos,2.6 o menos,Media,2,"1,910,789.00"
2021,1,26,30,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Cofinanciamientos y subsidios,Mujer,29 o menos,2.6 o menos,Media,3,"3,840,099.00"
2021,1,13,69,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Cofinanciamientos y subsidios,Mujer,29 o menos,2.6 o menos,Media,1,"782,808.00"
2021,1,1,1,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Mujer,29 o menos,2.6 o menos,Media,1,"1,241,460.00"
2021,1,24,28,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Mujer,29 o menos,2.6 o menos,Media,1,"1,034,950.00"
2021,1,1,5,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Mujer,29 o menos,2.6 o menos,Media,1,"1,161,000.00"
2021,1,19,6,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Mujer,29 o menos,2.6 o menos,Media,3,"3,528,500.00"
2021,1,14,120,BANCA (CNBV),Mejoramientos,Mejoramientos,Credito individual,Mujer,29 o menos,Más de 12,Media,2,"2,285,000.00"
2021,1,19,21,BANCA (CNBV),Mejoramientos,Mejoramientos,Credito individual,Mujer,29 o menos,Más de 12,Media,1,"1,590,000.00"
2021,1,19,18,BANCA (CNBV),Otros programas,Adquisición de suelo,Credito individual,Mujer,30 a 59,Más de 12,Media,1,"872,250.00"
2021,1,19,39,BANCA (CNBV),Otros programas,Adquisición de suelo,Credito individual,Mujer,30 a 59,Más de 12,Media,1,"1,440,000.00"
2021,1,19,6,BANCA (CNBV),Otros programas,Adquisición de suelo,Credito individual,Mujer,30 a 59,Más de 12,Media,1,"1,242,000.00"
2021,1,1,1,BANCA (CNBV),Otros programas,Adquisición de suelo,Credito individual,Mujer,30 a 59,Más de 12,Media,1,"200,000.00"
2021,1,26,30,BANCA (CNBV),Otros programas,Adquisición de suelo,Credito individual,Mujer,30 a 59,Más de 12,Media,1,"1,040,000.00"
2021,1,31,50,BANCA (CNBV),Otros programas,Adquisición de suelo,Credito individual,Mujer,30 a 59,Más de 12,Media,1,"498,000.00"
2021,1,14,97,BANCA (CNBV),Otros programas,Adquisición de suelo,Credito individual,Mujer,30 a 59,Más de 12,Media,1,"776,000.00"
2021,1,25,6,BANCA (CNBV),Otros programas,Adquisición de suelo,Credito individual,Mujer,30 a 59,Más de 12,Media,1,"960,000.00"
2021,1,22,6,BANCA (CNBV),Otros programas,Adquisición de suelo,Credito individual,Mujer,30 a 59,Más de 12,Media,1,"1,043,000.00"
2021,1,11,20,BANCA (CNBV),Otros programas,Adquisición de suelo,Credito individual,Mujer,30 a 59,Más de 12,Media,1,"500,000.00"
2021,1,16,53,BANCA (CNBV),Otros programas,Adquisición de suelo,Credito individual,Mujer,30 a 59,Más de 12,Media,1,"740,600.00"
2021,1,9,16,BANCA (CNBV),Otros programas,Pago de pasivos,Credito individual,Mujer,30 a 59,Más de 12,Media,1,"782,655.00"
2021,1,2,4,BANCA (CNBV),Otros programas,Pago de pasivos,Credito individual,Mujer,30 a 59,Más de 12,Media,1,"1,386,141.00"
2021,1,19,6,BANCA (CNBV),Otros programas,No especificado,Credito individual,Mujer,30 a 59,Más de 12,Media,1,"770,975.00"
2021,1,11,20,BANCA (CNBV),Otros programas,Liquidez,Credito individual,Mujer,30 a 59,Más de 12,Media,1,"1,200,000.00"
2021,1,26,29,BANCA (CNBV),Otros programas,Adquisición de suelo,Credito individual,Mujer,30 a 59,Más de 12,Media,1,"1,007,226.00"
2021,1,11,30,BANCA (CNBV),Otros programas,Liquidez,Credito individual,Mujer,30 a 59,Más de 12,Media,1,"600,000.00"
2021,1,19,49,BANCA (CNBV),Otros programas,Adquisición de suelo,Credito individual,Hombre,29 o menos,Más de 12,Media,1,"1,710,783.00"
2021,1,19,25,BANCA (CNBV),Otros programas,Adquisición de suelo,Credito individual,Hombre,29 o menos,Más de 12,Media,1,"483,000.00"
2021,1,8,21,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,Más de 12,Media,2,"2,791,050.00"
2021,1,10,38,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,Más de 12,Media,1,"1,520,000.00"
2021,1,18,20,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,Más de 12,Media,2,"2,311,229.00"
2021,1,1,5,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,Más de 12,Media,1,"1,654,197.00"
2021,1,9,15,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,Más de 12,Media,1,"1,485,600.00"
2021,1,27,14,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,Más de 12,Media,1,"800,000.00"
2021,1,14,39,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,Más de 12,Media,2,"2,165,946.00"
2021,1,31,59,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,Más de 12,Media,1,"885,000.00"
2021,1,30,105,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,Más de 12,Media,1,"1,346,692.00"
2021,1,9,2,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,Más de 12,Media,2,"2,858,429.00"
2021,1,19,26,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,Más de 12,Media,2,"2,369,750.00"
2021,1,14,97,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,Más de 12,Media,3,"3,453,476.00"
2021,1,30,65,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,Más de 12,Media,1,"1,845,000.00"
2021,1,27,5,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,Más de 12,Media,1,"1,042,100.00"
2021,1,19,9,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,Más de 12,Media,1,"855,000.00"
2021,1,28,9,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,Más de 12,Media,1,"1,330,000.00"
2021,1,5,27,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,Más de 12,Media,1,"810,000.00"
2021,1,30,77,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,Más de 12,Media,1,"1,460,700.00"
2021,1,15,55,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,Más de 12,Media,1,"1,401,839.00"
2021,1,24,50,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,Más de 12,Media,1,"1,200,000.00"
2021,1,7,78,BANCA (CNBV),Viviendas nuevas,Con disponibilidad de terreno,Credito individual,Hombre,30 a 59,Más de 12,Media,1,"950,000.00"
2021,1,11,3,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,Más de 12,Media,1,"1,641,000.00"
2021,1,22,14,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,Más de 12,Media,1,"1,549,000.00"
2021,1,32,56,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Mujer,30 a 59,Más de 12,Media,1,"1,200,000.00"
2021,1,26,18,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Mujer,30 a 59,Más de 12,Media,1,"979,500.00"
2021,1,21,94,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Mujer,30 a 59,Más de 12,Media,1,"882,000.00"
2021,1,7,89,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Mujer,30 a 59,Más de 12,Media,1,"1,211,250.00"
2021,1,26,30,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Cofinanciamientos y subsidios,Mujer,30 a 59,Más de 12,Media,2,"2,469,559.00"
2021,1,21,90,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Mujer,30 a 59,Más de 12,Media,1,"1,040,000.00"
2021,1,2,2,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Mujer,30 a 59,Más de 12,Media,1,"1,003,000.00"
2021,1,23,8,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,29 o menos,Más de 12,Media,1,"350,000.00"
2021,1,8,17,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,29 o menos,Más de 12,Media,1,"1,161,559.00"
2021,1,14,8,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,29 o menos,Más de 12,Media,1,"1,639,800.00"
2021,1,14,120,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,29 o menos,Más de 12,Media,1,"1,656,650.00"
2021,1,28,38,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,29 o menos,Más de 12,Media,1,"800,000.00"
2021,1,15,53,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,29 o menos,Más de 12,Media,1,"780,000.00"
2021,1,19,18,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,29 o menos,Más de 12,Media,1,"1,610,921.00"
2021,1,19,39,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,60 o más,Más de 12,Media,1,"1,000,000.00"
2021,1,22,6,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Mujer,60 o más,Más de 12,Media,2,"2,385,000.00"
2021,1,21,40,BANCA (CNBV),Viviendas nuevas,Con disponibilidad de terreno,Credito individual,Mujer,60 o más,Más de 12,Media,1,"909,000.00"
2021,1,8,37,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Mujer,60 o más,Más de 12,Media,1,"1,095,500.00"
2021,1,14,98,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Mujer,60 o más,Más de 12,Media,1,"937,500.00"
2021,1,16,53,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Mujer,60 o más,Más de 12,Media,2,"2,817,650.00"
2021,1,25,12,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Mujer,60 o más,Más de 12,Media,1,"800,000.00"
2021,1,31,50,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Mujer,60 o más,Más de 12,Media,2,"1,990,000.00"
2021,1,28,38,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Mujer,60 o más,Más de 12,Media,1,"1,305,000.00"
2021,1,19,46,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Mujer,60 o más,Más de 12,Media,1,"1,276,800.00"
2021,1,19,48,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Mujer,60 o más,Más de 12,Media,1,"695,590.00"
2021,1,1,5,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Mujer,60 o más,Más de 12,Media,1,"976,114.00"
2021,1,21,19,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Cofinanciamientos y subsidios,Mujer,30 a 59,Más de 12,Media,1,"1,011,032.00"
2021,1,22,6,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Cofinanciamientos y subsidios,Mujer,30 a 59,Más de 12,Media,1,"857,052.00"
2021,1,14,39,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Cofinanciamientos y subsidios,Mujer,30 a 59,Más de 12,Media,1,"735,228.00"
2021,1,12,1,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Cofinanciamientos y subsidios,Mujer,30 a 59,Más de 12,Media,1,"1,022,729.00"
2021,1,1,5,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Cofinanciamientos y subsidios,Mujer,30 a 59,Más de 12,Media,1,"748,126.00"
2021,1,6,3,BANCA (CNBV),Viviendas nuevas,Con disponibilidad de terreno,Credito individual,Hombre,30 a 59,Más de 12,Media,1,"528,000.00"
2021,1,13,83,BANCA (CNBV),Viviendas nuevas,Vivienda nueva,Credito individual,Hombre,30 a 59,Más de 12,Media,1,"926,400.00"
2021,1,9,15,BANCA (CNBV),Viviendas usadas,Vivienda usada,Credito individual,Hombre,30 a 59,Más de 12,Media,1,"1,234,159.00"
2021,1,19,39,BANCA (CNBV),Viviendas usadas,Vivienda usada,Credito individual,Mujer,30 a 59,Más de 12,Media,2,"2,430,000.00"
2021,1,8,37,BANCA (CNBV),Viviendas usadas,Vivienda usada,Cofinanciamientos y subsidios,Mujer,30 a 59,Más de 12,Media,1,"1,149,390.00"
